Angle
-25.224199999061973
-25.202518898975576
-25.121469054351426
-24.907339959080257
-24.474519158655625
-23.798116060305393
-23.288537878851937
-22.44163080882497
-21.57037510463137
-20.58550990974175
-19.51027893063732
-18.332458227729003
-17.144981981423992
-15.739552816231425
-14.38615337011797
-12.6718627682795
-10.87652988266128
-9.140766620249412
-7.386504701372661
-5.6661039490889324
-4.087929316234919
-2.296387002202376
-0.6179096336572377
0.918503971998084
2.1243054246470394
3.828061815075792
6.54019003996271
8.784091875633314
10.544840997508203
12.148070879447118
13.988533407178961
16.143086368866385
17.60813518361748
19.293534958076478
21.580743114401304
23.752237655462782
24.84466003579206
26.535605212988763
27.363891389981863
28.122605110124503
28.8874901811678
28.9860570365317
29.182017689572405
29.29194711510807
29.741473985354272
29.394465613988498
29.34526973904363
29.184344200751756
28.976619630583254
28.354387806322983
27.69649685472189
27.20237596790209
26.385665384271874
25.532970004044326
24.53489177289747
23.512847196101326
22.38283737311452
21.054922549526715
19.81758663340833
18.440889811979496
16.98182598521076
15.457641114777132
13.943578750964171
12.558461098099922
11.060378738763227
9.440898677494642
7.439004025680298
5.460829586461656
3.20620389320982
0.9343726350548435
-1.3853715654129815
-4.008005636075703
-6.774260186743631
-8.99308854045391
-10.398543432732351
-12.240371775382183
-14.184582169991451
-15.864046280658942
-17.327302871702393
-18.571344322132433
-19.118185756235185
-19.681415659553963
-20.385342605179673
-21.179518625825597
-21.950861861790695
-22.57992013077634
-23.058077112355907
-23.709988734435747
-24.229893507508244
-24.52942711090477
-24.4391974121433
-24.456409635290765
-24.233257951022424
-24.143308100535318
-23.482802889572383
-23.113204122631757
-22.313051337976844
-21.71755382380346
-20.84004067244118
-19.93257442259522
-18.850847747106858
-17.768950999433425
-16.533939999460678
-15.231695524804323
-13.889679176460206
-12.105776684773481
-10.374542839158218
-8.721174091387226
-7.132075689013404
-5.451801367840614
-3.8707246046319326
-2.2300821258853496
-0.6444609864302866
0.6857182818605322
1.9708214323865265
3.8086763250214126
6.271982797534403
8.279544617671686
10.044528178544352
11.860544056404073
13.728295070742616
15.41691110553042
16.982294701907453
18.70999033766812
21.205144261937335
23.277081384900335
24.569526828564463
25.609547398363254
26.623467113626894
27.592944769786538
27.91132636877281
28.36952260128818
28.31919151199227
28.545722780689626
28.621215584704572
28.663634004387298
28.5366200916333
28.35077810975999
27.993209238102907
27.431894056793034
27.007261014148
26.258547654100497
25.571603878814074
24.683736283388885
23.674290718077998
22.682578769670044
21.53218408789103
20.346247235010047
19.097902335520722
17.76543943668706
16.343304606005734
14.866016594306192
13.620631060339596
12.202443125159949
10.57260606208901
8.779043345538847
6.8061157185664465
4.641175990740108
2.433059772821701
0.15602737912750458
-2.4597796292499834
-5.318628478870261
-7.395548425870906
-8.881226134638535
-10.646203639412194
-12.446123249031492
-14.234916161250744
-15.650772462279226
-17.231580102725154
-18.447885400308973
-18.69176734195499
-19.22977416815637
-20.086101689161094
-20.607247735077667
-21.1952407505423
-21.682744199969008
-22.42386837479193
-22.93900597870808
-23.414806992977315
-23.64362956211132
-23.780152579127613
-23.784044512838385
-23.484915576405395
-23.079709144531055
-22.669397361210205
-22.07742203427078
-21.525461533805196
-20.682412259190748
-19.863417780170117
-18.923789729871245
-17.903042277092883
-16.82842971843177
-15.59702726802435
-14.323168072086828
-12.787573394165852
-11.041530830854924
-9.518386541137794
-7.9211730703720225
-6.388029580874498
-4.840547456929221
-3.380047499390192
-1.8270557773088694
-0.6119058377340966
0.6326400204645566
2.386414398356593
4.650469278899724
6.640417138274902
8.291079040146997
10.14586024538099
12.099041541285734
13.721566267727939
15.122599055956304
16.76741187396522
18.186138264729266
19.696459977886644
21.801761158999497
23.73685596667567
24.844523434148005
25.999319693504624
26.767743177788905
27.52197212895067
27.836132607186055
27.86959559989646
27.767327086087125
27.776538993216086
27.803761695695272
27.642775263658905
27.1582142219736
26.956162608807023
26.373080762513883
25.897725949482666
25.15326146145546
24.469361995136676
23.470581878904238
22.557473009547646
21.529961051397997
20.366700073064056
19.210135548249706
17.95050463168566
16.64121848363885
15.21674085991896
13.810293623233251
12.541835020196004
11.186370220497354
9.517675475589204
7.869866048327934
5.775450089326059
3.76254249709167
1.5316694367851598
-0.737770492490109
-3.3514274034811486
-5.964344700575526
-8.20167517560632
-9.592671095289136
-11.139441891658526
-13.057144688702854
-14.520967475791977
-15.9350656471913
-17.38373971416014
-18.560767970294176
-18.619464944993794
-19.001896322774538
-19.746875997217703
-20.299578610145254
-20.84909843035017
-21.46942061301059
-21.832440200901075
-22.32688984455428
-22.821978238102467
-23.012435535164826
-22.8755907646007
-22.815643707774214
-22.6281014226692
-22.170308142786894
-21.74254493825751
-21.19848513034714
-20.523500399900033
-19.735901040466413
-18.956196924732016
-17.963212238580233
-16.93089656974894
-15.812288142639892
-14.63898494781603
-13.104081729547604
-11.536516826985402
-10.113346925194927
-8.54765227761477
-7.115050645273609
-5.663637492643694
-4.2777586492666995
-2.914174317101972
-1.7596566447022512
-0.5441093532085727
1.0657740716726822
3.4591661340058786
5.345188910157793
6.911623767241033
8.728460005636405
10.61329622237806
12.165356390385956
13.725714582799547
15.297065386247183
16.781049603666826
17.97417890680973
19.42778843846468
21.719135538675413
23.429401412174936
24.544320804825297
25.49870315246992
26.413017642630056
26.898803957744953
27.164725383683862
27.116348577734
27.008249974152072
26.952163324818823
26.93637018440191
26.555383932558065
26.254808904168463
25.958823318734375
25.408057374452213
24.849354759894045
23.99121713685841
23.315287597459463
22.34603257707709
21.43964456740776
20.294441429999612
19.24432130798467
18.07272599492864
16.750988797652415
15.495095800673974
14.093482475521776
12.98191693939301
11.611282998080863
10.048644770549721
8.351623083519454
6.443316481824514
4.389075391633975
2.216213717041291
8.652980844958839e-05
-2.516602185580776
-5.241992702865866
-7.245831124877326
-8.739338642996426
-10.0543384816215
-11.82623323430198
-13.629405313374697
-14.991083965361334
-16.2184201140672
-17.725982504016514
-18.642606353519664
-18.568390556644
-18.925758688623628
-19.617172864277144
-20.014668604549488
-20.661306475809766
-21.00839669406664
-21.299452903260928
-21.782539897473413
-22.09750794002362
-22.240999023370385
-22.02008223324591
-21.82780478402453
-21.558211095762324
-21.209280668642645
-20.7639433472832
-20.135005101418066
-19.395751671747416
-18.633408927484687
-17.749714749732814
-16.723193310122067
-15.690431495273332
-14.56755604364388
-13.07435189340309
-11.539850618105548
-10.229348035770757
-8.658057088655989
-7.3928538119852
-5.9886851195028274
-4.598682905563611
-3.222926299412412
-2.0462719758648835
-1.0326037408398732
0.5345840977469792
2.915281539232773
4.672776239791778
6.326140780476934
7.9851800757097715
9.932440715045264
11.401807503172959
13.03259186116605
14.490484902165633
15.961988981070839
17.26090427495095
18.644191112304178
20.802993111715267
22.440363377677098
23.566210324122853
24.567828412059153
25.49030813977594
26.04864829030988
26.33148243888297
26.4898538843485
26.34546143105545
26.222038191936665
26.367519877783977
26.080492280405032
25.672612118485745
25.419787324689484
25.01363637021487
24.44602469918812
23.77877013913028
22.99633605554997
22.19855214780006
21.254589103969323
20.29248363502563
19.23302685041398
18.087222247590677
16.89777224995005
15.617853552426416
14.28729263856072
13.147229340354093
11.992982892241894
10.447227430793802
8.774957496198494
6.937508161086249
4.988986897501553
2.882468714195001
0.7332486060669224
-1.6187217758475438
-4.158749887496123
-6.427242775167131
-7.472426504185311
-9.092061881102447
-10.7897126357822
-12.450246224879734
-14.03127686121895
-15.323521004725972
-16.393231880995085
-17.67205034406076
-18.646379005022418
-18.54830897967859
-18.986839366184626
-19.53365796973836
-19.91973559341762
-20.20960337834594
-20.585148517867566
-20.883075550585257
-21.165224158923174
-21.546149126344314
-21.581423180543737
-21.46833224813257
-21.036569694752394
-20.85622877230989
-20.395599446691094
-19.987313557167862
-19.342339779507
-18.48817751994519
-17.685967019401577
-16.76461248320578
-15.764670788656927
-14.747497621196485
-13.339703350976832
-11.82934172493244
-10.558222968709337
-9.222875127827836
-7.772785729776865
-6.5525658995802685
-5.221964733465873
-3.770041930841654
-2.6026358331933577
-1.7382062773383566
-0.27195620625367023
2.0645045450878934
4.043854929732842
5.525811800332971
7.013101642715552
8.71101732847851
10.394007404264855
12.048526892818328
13.446758805786507
14.793505877384264
16.187120544325804
17.44057400707606
18.652880093915257
20.82748673623372
22.267525087251226
23.378876395459177
24.189074860443032
25.003406302562496
25.412712178999904
25.689879119960672
25.687307758473455
25.53463443340698
25.327171834450684
25.30468443486632
24.94797516123013
24.6611759798679
24.282580433025874
23.807946949621037
23.255273725511458
22.442593633496607
21.74129985259848
20.82743312436012
19.90462089296194
18.946458150901634
17.88352964155349
16.703519270302163
15.52932256025295
14.303177467873827
13.229263593296684
12.127355842750404
10.659887804331557
9.08832905119826
7.255732570105216
5.37016602762711
3.3124172429492753
1.2649580296884648
-1.0372057653894973
-3.6729072325553327
-5.716234851968762
-6.853097566954628
-8.141796594983326
-9.934308701670068
-11.742928626352903
-13.114615714813494
-14.41489888486502
-15.464354909022319
-16.62637971246026
-17.90181036083585
-18.799028161252284
-18.569830825789246
-18.881387629666452
-19.08292315011507
-19.621752979823395
-19.916768621929407
-20.16605760695067
-20.31394742373046
-20.615513225031556
-20.63200606201533
-20.485707842736257
-20.428059161303036
-20.08869347129669
-19.636386013419557
-19.140092861206803
-18.52825961255986
-17.803487700805647
-17.143369459163857
-16.182542458184514
-15.336350502928022
-14.250581565759667
-13.020384683982362
-11.70779772151194
-10.499998037190043
-9.318315932874977
-8.25740342760469
-6.998041946394252
-5.854990846442506
-4.658724321482523
-3.795269497137077
-2.6145447845370087
-0.43725802201316766
1.6303497074279065
3.0133061341318563
4.3801361532415255
6.168174854912244
7.730991313227549
9.66169733213763
11.130685528634814
12.206438684129163
13.600487202597707
14.909913000091795
16.120081325940273
17.14215988508835
18.347473867731857
20.425704346243585
21.786833239703913
22.676749002622675
23.632191633546963
24.17632704341843
24.3765015134117
24.731624697196064
24.578859928163617
24.570020216538843
24.666255625405917
24.380404589923852
24.00612261825053
23.609762989058506
23.178575853591635
22.52188409972151
22.027295137281016
21.242845232128165
20.44592747237149
19.581445461802346
18.604322367326557
17.596211650216496
16.523956241632657
15.40997462491971
14.240773251266937
13.118971505270085
11.912375462462256
10.3778816282759
8.60615406713412
6.9506665443644335
4.8882160641646095
2.978193967289405
0.7422425197378865
-1.7085137683918277
-3.812131463175959
-4.773993941473579
-6.186133716250588
-7.932368650739915
-9.633556608799871
-10.847749532690976
-12.112408881816997
-13.265663499881132
-14.638707502068108
-15.789267284452317
-16.711791516743943
-17.683606800719073
-18.35831066473013
-17.99991347696731
-18.126777937608583
-18.35134809491605
-18.610008059920816
-18.688473614572825
-18.837330598633876
-19.0014428242112
-19.126528834475128
-19.13748445804956
-19.02971072491593
-18.75333637848068
-18.397082848086917
-17.876388799372148
-17.359370465462007
-16.73309887982004
-15.995143907399408
-15.17602392188892
-14.354875377090936
-13.195348083733327
-12.173313618100568
-11.111594340913314
-9.988159167562136
